id,scores
991585,0.065259791
991586,0.196594721
991587,1.729080776
991588,1.101635213
991590,2.419241546
991591,1.70645601
991593,1.113286072
991594,1.802241197
991596,0.557249938
991597,-0.279746245
991598,2.83276104
991599,1.638867794
991600,1.956868125
991601,1.088328211
991602,-0.86313052
991603,1.503515969
991604,3.189602096
991605,3.589971954
991606,3.279076153
991607,3.783873797
991608,1.803717534
991609,2.100243835
991610,2.540640655
991611,1.865099154
991612,0.544602009
991613,0.089938726
991614,0.831609491
991615,1.787531882
991616,3.088783846
991617,-0.50463061
991618,-0.396099083
991619,2.975613098
991620,3.153897982
991622,2.157549821
991623,2.382702496
991624,-5.94379016
991625,-5.936778329
991627,0.016504158
991628,5.077622159
991629,0.803952754
991631,2.664305007
991632,4.054221886
991633,2.146094969
991634,0.44897993
991635,-0.347148426
991636,-0.459026628
991637,0.386686052
991639,3.563623253
991641,-5.94860779
991642,-5.89567871
991643,-1.195177366
991644,-0.161053766
991645,3.393326309
991646,2.939510348
991647,3.879377309
991648,0.940483006
991649,1.335699457
991651,2.236953726
991652,0.75604604
991653,2.109370375
991654,-0.424934689
991655,4.41986539
991656,0.399133318
991657,0.103569781
991658,-5.985512209
991659,-5.972798151
991660,-0.184076875
991661,2.335792972
991662,-0.68527247
991663,3.335021715
991664,-5.989232852
991665,-5.976749249
991666,1.255076119
991667,1.107820608
991668,-5.997799567
991669,-1.622280995
991670,1.733655695
991671,2.153625745
991672,0.096441555
991673,2.173331105
991674,2.881508715
991675,-0.289087084
991676,0.754808782
991677,-0.062052128
991678,1.27735695
991679,2.988909847
991680,3.326917705
991681,3.291698705
991682,1.252705304
991683,1.782596086
991684,1.401379745
991685,3.360136591
991686,3.005281535
991687,1.077590242
991688,1.288790937
991689,2.191184523
991690,2.917720133
991691,-0.419063301
991692,2.876812996
991693,1.323603118
991694,1.437656482
991695,1.06934267
-1,1.930713257
-2,2.341172223
-3,3.160900939
-4,-0.432596192
-5,1.755468884
-6,1.424852203
-7,-5.939258247
-8,-0.825342422
-9,1.795162701
-10,-5.171874601
-11,3.123736462
-12,0.029475721
-13,-5.82586615
-14,1.176345622
-15,2.424662493
-16,5.002099489
-17,0.117972912
-18,-1.094889601
-19,0.669340223
-20,1.587734356
-21,3.545106685
-22,1.808948644
-23,-4.629050123
-24,-1.317566021
-25,-0.154870405
-26,2.10557625
-27,2.560463964
-28,-0.118670618
-29,-2.309840496
-30,4.347028955
-31,-4.42555138
-32,0.167836115
-33,1.139060972
-34,0.688913143
-35,1.626620635
-36,4.172164715
-37,-5.966843836
-38,-1.214844581
-39,-1.088559429
-40,2.597916773
-41,-4.596526391
-42,-2.314493294
-43,0.757037744
-44,-1.499745216
-45,-4.265727464
-46,1.738641507
-47,4.839233512
-48,4.818800563
-49,-0.099213996
-50,2.850106351
-51,0.626433573
-52,-2.26446609
-53,0.298392032
-54,2.126963251
-55,-1.888844176
-56,-2.173121636
-57,-4.700139503
-58,1.652501944
-59,2.696153239
-60,-3.285012293
-61,-3.769510317
-62,-0.6331687
-63,-3.526787967
-64,-0.300597299
-65,1.137181386
-66,-1.860182339
-67,-4.002615108
-68,3.86954976
-69,-0.187636054
-70,-1.617948106
-71,-3.584391091
-72,3.786549079
-73,0.75136033
-74,-0.508469822
-75,-5.995230074
-76,1.274047957
-77,1.14258974
-78,4.134309538
-79,4.025016025
-80,-5.996057686
-81,-1.894270499
-82,2.035014158
-83,-5.986485338
-84,2.089733381
-85,-0.981972702
-86,3.113671937
-87,-0.040278319
-88,2.881201943
-89,2.4166358
-90,-0.1541624
-91,1.924892222
-92,-0.618733003
-93,3.744711752
-94,0.611055451
-95,-5.995957128
-96,-2.675024291
-97,-0.200203031
-98,-0.257656416
-99,0.482057297
-100,2.528418855
-101,-5.988220243
-102,-4.007412154
-103,0.459553502
-104,2.191745546
-105,2.898596035
-106,-4.984283219
-107,2.044848916
-108,1.055910227
-109,-2.207485937
-110,2.195000909
-111,2.917706842
-112,-2.384323502
-113,1.856466798
-114,2.254558051
-115,-3.322172486
-116,-5.883437166
-117,0.831071044
-118,0.743415265
-119,1.726913082
-120,-0.633296369
-121,2.147928482
-122,0.572418853
-123,-0.32806422
-124,4.071415003
-125,-5.637069366
-126,-0.885581996
-127,0.228504223
-128,-0.970696202
-129,2.934442129
-130,1.703484549
-131,-1.853117684
-132,0.918037814
-133,-0.759784824
-134,-1.056976659
-135,1.410112903
-136,0.372602637
-137,0.264530765
-138,-5.981015196
-139,-0.038299525
-140,-5.876309845
-141,4.27029817
-142,-1.827916829
-143,-5.898926978
-144,4.068416487
-145,-0.558907885
-146,2.11167836
-147,1.068286653
-148,4.829770344
-149,2.948807149
-150,-1.300819241
-151,-5.991675831
-152,-4.195310972
-153,1.601429082
-154,0.834384513
-155,4.863104903
-156,-1.314296824
-157,1.285185621
-158,2.30419942
-159,2.63909466
-160,2.677684297
-161,3.064564396
-162,-5.462986114
-163,1.081722504
-164,-0.97118981
-165,-1.014829284
-166,-5.440559965
-167,1.833938065
-168,4.990134557
-169,-1.83942128
-170,-4.574282674
-171,-1.781585667
-172,-0.941465305
-173,-5.039429476
-174,-1.118561436
-175,1.904361298
-176,1.340460436
-177,-5.99826093
-178,-1.887060793
-179,-3.628360787
-180,0.443281116
-181,3.233501966
-182,-1.152933739
-183,0.932857326
-184,0.690713036
-185,-1.570369275
-186,-0.294686727
-187,-3.421223227
-189,1.394824194
-190,0.686915814
-191,0.26773589
-192,1.813395485
-193,-1.36295462
-194,-5.989636365
-195,3.31900205
-196,2.970197244
-197,1.777536577
-198,-2.589005364
-199,-1.945836841
-200,3.370724293
-201,0.06673052
-202,1.362001174
-203,-0.133168852
-204,-5.936820641
-205,3.206478681
-206,2.746737509
-207,1.820230809
-208,0.906479196
-209,1.49659367
-210,3.691964228
-211,-2.56643375
-212,1.805246947
-213,-0.011048024
-214,1.376075572
-215,-2.57722341
-216,2.403856277
-217,0.793215166
-218,0.187300685
-219,3.4238328
-220,1.689263238
-221,0.4952368
-222,2.332196257
-223,-5.9369622
-224,0.322457824
-225,-0.065524937
-226,-0.353756562
-227,-0.484505888
-228,2.771004543
-229,2.7135055
-230,-5.993324037
-231,-0.573322413
-232,1.138771026
-233,1.24435867
-234,-1.549840304
-235,3.247255183
-236,-0.632561904
-237,1.196824354
-238,-1.818538782
-239,1.582995387
-240,-5.995519707
-241,-1.135601021
-242,-4.012457089
-243,-5.872154122
-244,2.099169276
-245,-5.981889716
-246,-0.849140517
-247,3.170113197
-248,-2.716217461
-249,0.400250562
-250,3.587775586
-251,1.134207508
-252,1.267636375
-253,-5.980019559
-254,-0.452547257
-255,-0.523272066
-256,2.417838167
-257,4.552913425
-258,5.221567022
-259,0.525247352
-260,3.160268283
-261,3.623216044
-262,2.136499693
-263,2.153391491
-264,1.89112683
-265,2.681992667
-266,0.332379053
-267,1.363765784
-268,1.355872139
-269,1.811781069
-270,2.077841024
-271,-0.772102815
-272,2.237622306
-273,0.885417808
-274,-2.69358337
-275,-5.991667085
-276,3.675580492
-277,-5.992471272
-278,0.759785374
-279,1.455506494
-280,1.141009878
-281,-1.615394179
-282,4.005110049
-283,0.173082133
-284,0.233304274
-285,0.147011567
-286,0.724827098
-287,-0.571368018
-288,-3.681626499
-289,3.400746999
-290,2.372806585
-291,1.722279139
-292,0.437159858
-293,2.079014282
-294,0.097307735
-295,-0.684646426
-296,0.19824943
-297,-1.579391315
-298,-5.991910129
-299,1.130095192
-300,1.450139168
-301,2.105062746
-302,1.250950014
-303,-2.967369562
-304,-0.007709053
-305,2.49567358
-306,0.939814717
-307,-3.003958447
-308,1.369955054
-309,2.14268329
-310,3.115681098
-311,3.382217489
-312,4.806068781
-313,3.245899748
-314,2.866972934
-315,3.300792125
-316,3.217131068
-317,-0.748040259
-318,3.041459957
-319,3.425136526
-320,2.839056052
-321,2.851512973
-322,2.800563963
-323,3.056142178
-324,2.711769886
-325,2.836006832
-326,2.89192398
-327,2.884592422
-328,3.21460184
-329,0.272429219
-330,3.214565497
-331,3.086244912
-332,2.97866001
-333,2.895867504
-334,2.930171086
-335,1.601170896
-336,1.360844443
-337,1.525240813
-338,3.894230694
-339,2.137716895
-340,1.045830185
-341,2.348217888
-342,1.511663846
-343,-4.154443974
-344,1.074635297
-345,1.535277143
-346,-1.602834146
-347,1.065408208
-348,1.640189105
-349,-0.680883957
-350,1.369003068
-351,-0.554414506
-352,1.434795968
-353,1.971449034
-354,-4.923113223
-355,-5.990251428
-356,-4.150597114
-357,3.392958278
-358,1.877331645
-359,-2.771793316
-360,-0.771178311
-361,3.285828821
-362,2.127851011
-363,1.916558257
-364,0.101310698
-365,3.837910653
-366,3.923246104
-367,-1.228568776
-368,1.711582171
-369,0.005640371
-370,3.2987015
-371,2.051043219
-372,1.687831315
-373,1.9313396
-374,0.812002481
-375,1.443713843
-376,4.068933921
-377,1.341359985
-378,-0.672751416
-379,-0.711108041
-380,0.033210452
-381,-0.760288969
-382,1.81508667
-383,1.358911487
-384,-0.339104238
-385,3.638435428
-386,2.74470923
-387,3.110733701
-388,3.783095485
-389,3.327074977
-390,1.4966662
-391,0.551350564
-392,1.533634401
-393,5.250941115
-394,1.729112905
-395,2.729403815
-396,-0.550823805
-397,3.004106752
-398,-3.592016435
-399,-1.282265318
-400,3.861777452
-401,3.766629223
-402,-2.126357141
-403,-1.040910311
-404,1.716416141
-405,0.476122154
-406,3.593301329
-407,3.467552218
-408,-2.787467969
-409,3.694540771
-410,-1.099548285
-411,-1.044526668
-412,2.404462675
-413,-4.904646778
-414,-0.282469634
-415,4.559493054
-416,3.536673461
-417,1.993752077
-418,2.363942069
-419,2.027232578
-420,-5.991980694
-421,0.376124694
-422,-5.31790515
-423,2.076869913
-424,-1.792269103
-425,2.75595815
-426,-4.378883637
-427,0.834129562
-428,1.447959054
-429,2.153799845
-430,0.333110991
-431,1.221421548
-432,-3.037125341
-433,-1.065851966
-434,-5.531432545
-435,1.675022451
-436,0.502167924
-437,0.587734768
-438,1.001237709
-439,0.525898391
-440,2.122651209
-441,4.926352638
-442,1.29068319
-443,1.118597728
-444,3.598801148
-445,1.164626211
-446,2.3323373
-447,2.088464841
-448,1.07106217
-449,3.208548459
-450,0.68874748
-451,-5.989165619
-452,0.103000939
-453,1.906831628
-454,-2.101758332
-455,1.826950178
-456,2.273161706
-457,-2.478413653
-458,2.575099538
-459,1.848853455
-460,1.27452731
-461,0.564381582
-462,-1.926392103
-463,1.598190495
-464,2.455772256
-465,4.027084165
-466,3.274380359
-467,3.901019494
-468,1.617464886
-469,2.919387923
-470,1.465346303
-471,3.447975303
-472,4.26126351
-473,0.448907547
-474,1.592669174
-475,0.645462044
-476,0.443891771
-477,-4.418492946
-478,1.964131852
-479,-0.789170581
-480,3.781400744
-481,-5.906708635
-482,0.308924214
-483,3.143569182
-484,-1.111010758
-485,2.378958193
-486,4.640334222
-487,3.136986623
-488,-2.66936901
-489,-1.993577788
-490,-2.050159781
-491,3.105097017
-492,0.61294208
-493,-1.092801969
-494,4.488994068
-495,1.116617506
-496,0.451793385
-497,0.950299918
-498,2.014929636
-499,3.206570858
-500,-2.358252666
-501,-0.629475971
-502,-5.983066422
-503,1.847444839
-504,2.888395989
-505,2.058344575
-506,1.402004152
-507,2.284116476
-508,2.934525374
-509,-0.666782474
-510,1.049832151
-511,2.990393447
-512,-0.555904317
-513,4.902697888
-514,0.337691373
-515,3.539606553
-516,1.314174349
-517,1.668977213
-518,1.865262685
-519,1.772088951
-520,1.97707966
-521,-1.402870872
-522,4.982066531
-523,-5.989399606
-524,1.763245033
-525,3.237719754
-526,-5.939166186
-527,2.947830325
-528,2.64848969
-529,1.550945178
-530,2.433449953
-531,2.312788058
-532,0.560850646
-533,3.178326141
-534,0.664337281
-535,2.550795033
-536,-4.805765898
-537,-0.226728164
-538,1.879273308
-539,3.501807129
-540,2.373463768
-541,4.116411928
-542,1.706292076
-543,3.493899202
-544,2.219812009
-545,-4.832502841
-546,2.320326851
-547,1.798206711
-548,2.573982146
-549,-2.32067841
-550,0.105148696
-551,-5.31775839
-552,-1.824528229
-553,0.026064834
-554,3.723709679
-555,0.277469832
-556,2.065064127
-557,1.831202736
-558,2.146056701
-559,0.585100752
-560,1.257169636
-561,2.002028075
-562,1.585699508
-563,-5.991009747
-564,2.0308426
-565,0.575647856
-566,-1.759482133
-567,3.516305986
-568,4.461997995
-569,3.853202851
-570,3.967825534
-571,0.485512309
-572,2.727190183
-573,3.38693184
-574,-3.141570463
-575,2.481795859
-576,2.396709428
-577,2.138026969
-578,-5.995527751
-579,3.527646652
-580,-1.204013629
-581,0.719186976
-582,0.34170022
-583,-1.849083443
-584,-0.178369679
-585,-5.952667505
-586,3.489209532
-587,0.070624854
-588,2.697771779
-589,2.654337996
-590,-5.997778009
-591,-0.059641068
-592,1.481834367
-593,3.757042693
-594,2.411951783
-595,0.343820257
-596,-1.783890239
-597,0.802606356
-598,3.899187857
-599,-0.102950088
-600,3.404417188
-601,0.07597765
-602,-5.944005509
-603,4.597889775
-604,0.087393729
-605,1.516460076
-606,-1.682811927
-607,1.494958987
-608,-0.051904844
-609,0.54045185
-610,2.038816651
-611,1.826893793
-612,0.390135303
-613,-2.55878233
-614,1.423563759
-615,-5.771375769
-616,1.631582028
-617,4.685815442
-618,-3.743400074
-619,0.689231963
-620,5.468712416
-621,2.473536487
-622,-5.996913638
-623,-1.779533978
-624,2.801669865
-625,2.150014233
-626,0.302234122
-627,2.517345199
-628,-4.160298225
-629,1.201167954
-630,0.451225693
-631,-3.400086564
-632,3.39663692
-633,5.416611794
-634,3.666959725
-635,4.783580806
-636,-5.990942527
-637,1.633422343
-638,3.708113141
-639,2.218302249
-640,-3.650415238
-641,4.8896432
-642,0.141389039
-643,-5.997920341
-644,1.253099564
-645,1.870996776
-646,-0.55828755
-647,3.19489728
-648,2.337098708
-649,3.399025665
-650,0.917225974
-651,0.015231854
-652,1.421035742
-653,4.376681972
-654,0.498036434
-655,2.576744312
-656,-0.003871913
-657,1.625208077
-658,-0.644799282
-659,-2.905976539
-660,0.796282125
-661,3.138620948
-662,2.094159044
-663,0.88660079
-664,3.118382326
-665,4.311714561
-666,-1.576513413
-667,1.430938417
-668,3.120659455
-669,0.141367707
-670,0.106891782
-671,-4.6424551
-672,3.595804391
-673,2.302922528
-674,3.167825642
-675,1.042589672
-676,3.708420656
-677,-0.137664856
-678,1.313582036
-679,0.557583164
-680,1.50640839
-681,2.634161837
-682,2.313001258
-683,2.165646909
-684,3.918260667
-685,-0.345029676
-686,-1.034925115
-687,-5.660238482
-688,0.49628599
-689,-3.743209004
-690,1.19942721
-691,2.157522166
-692,2.018450451
-693,3.430647566
-694,2.423798257
-695,1.288799576
-696,3.153801405
-697,-4.702633438
-698,-0.514291738
-699,1.403487411
-700,-0.48372315
-701,3.031142714
-702,3.235503783
-703,-2.130110662
-704,2.067743185
-705,-4.860659197
-706,1.626416639
-707,-1.16696278
-708,3.047958857
-709,4.23231795
-710,-1.316203803
-711,2.732996676
-712,-1.465045057
-713,2.687899046
-714,0.66642082
-715,0.150801834
-716,-0.063976465
-717,1.013555323
-718,0.64866667
-719,-4.736739694
-720,2.34295661
-721,1.168152457
-722,1.636192764
-723,2.742185402
-724,0.686027682
-725,5.128625341
-726,-1.802003637
-727,3.792651635
-728,3.161210577
-729,-1.765079941
-730,2.460161787
-731,1.111783485
-732,-0.358366003
-733,3.35996506
-734,0.799904719
-735,1.511450461
-736,1.188095848
-737,-4.32012048
-738,3.454162938
-739,2.00721259
-740,-1.192674072
-741,1.046027209
-742,1.910239289
-743,2.326061302
-744,1.276158758
-745,0.974645393
-746,1.601047159
-747,2.031531055
-748,2.7245158
-749,3.345254651
-750,0.325378254
-751,-0.67358353
-752,3.562628703
-753,0.119476044
-754,2.672333341
-755,3.813685206
-757,2.492876274
-758,3.800501582
-759,1.337792301
-760,-4.08553167
-761,-1.354915117
-762,-1.558575917
-763,0.411144005
-764,2.346461997
-765,1.004563393
-766,3.407507323
-767,1.618325853
-768,2.144640726
-769,0.701143495
-770,1.164188545
-771,0.645391965
-772,0.144508242
-773,0.680058144
-774,2.23955211
-775,2.159782103
-776,1.45838705
-777,-2.535515706
-778,1.794848702
-779,-0.048729481
-780,1.262620095
-781,-5.994518633
-782,-0.410148966
-783,2.134775565
-784,4.393473852
-785,-4.243014978
-786,4.064282892
-787,0.239859069
-788,2.034664802
-789,1.368765704
-790,-5.989755452
-791,1.544480383
-792,0.556515033
-793,-0.23065837
-794,-0.990661394
-795,1.101391303
-796,-1.998073906
-797,-5.987275128
-798,1.752026747
-799,2.089681112
-800,1.857046214
-801,0.750557224
-802,-1.062422344
-803,0.89924466
-804,1.027431289
-806,-5.994776706
-807,-3.628449031
-808,-5.815825994
-809,2.182120189
-810,-0.15354473
-811,1.649655215
-812,0.773275731
-813,0.953499699
-814,-0.654814484
-815,-5.987856168
-816,0.846525534
-817,-5.994664004
-818,-0.844415023
-819,2.274950767
-820,0.582160118
-821,-0.362148944
-822,1.244679186
-823,0.498641651
-824,3.060974315
-825,0.572099532
-826,1.962046675
-827,-0.779674266
-828,1.152392594
-829,-5.020775752
-830,4.584016986
-831,-0.626174041
-832,0.381356133
-833,0.892804652
-834,1.105966338
-835,1.303483092
-836,-1.297935763
-837,2.695289728
-838,-0.996402471
-839,2.884968132
-840,1.873672873
-841,1.76408585
-842,-4.46610474
-843,3.703301559
-844,-4.147091221
-845,2.016883038
-846,5.2568797
-847,1.586649462
-848,1.496615488
-849,-2.88497882
-850,0.623979217
-851,-5.957539391
-852,-5.783584346
-853,4.492581147
-854,3.52801307
-855,3.40838558
-856,2.379918637
-857,-4.262322932
-858,3.523520681
-859,-1.257770977
-860,4.410540919
-861,2.153583308
-862,3.52282971
-863,0.938945594
-864,1.663213643
-865,-0.597475947
-866,3.944363802
-867,1.827795271
-868,1.571217811
-869,0.847907134
-870,2.858935357
-871,0.493074628
-872,2.674614573
-873,-0.71847164
-874,3.058268935
-875,1.353111114
-876,-0.761993893
-877,1.559004473
-878,0.631249053
-879,-5.991252808
-880,-0.536949903
-881,1.986863386
-882,-0.819133105
-884,1.932584698
-885,1.913043165
-886,1.950680483
-887,1.866375675
-888,1.832461886
-889,1.870551824
-890,1.859217822
-891,-4.57274277
-892,-0.582573202
-893,0.049751632
-894,1.216533542
-895,-1.297952034
-896,-1.744612113
-897,2.550972579
-898,0.223562241
-899,-1.994616122
-900,-1.981533419
-901,3.22121964
-902,1.520740784
-903,1.173514615
-904,0.793880108
-905,1.405848619
-906,-3.03246453
-907,-0.46589066
-908,3.263773972
-909,2.528286686
-910,-2.566692847
-911,1.554717334
-912,5.188889943
-913,2.810728928
-915,0.442294245
-916,-0.608833725
-917,1.268233871
-918,5.158975154
-919,3.706043409
-920,2.704794019
-921,2.82286971
-922,2.495091036
-923,2.797667938
-924,2.826059038
-925,2.757126564
-926,2.811937379
-927,2.632907616
-928,2.889586608
-929,2.477394496
-930,2.827875787
-931,2.715755906
-932,2.718685774
-933,2.719739339
-934,2.826059038
-935,2.923696591
-936,2.827803436
-937,2.663998767
-938,2.827875787
-939,2.670107823
-940,2.928636667
-941,2.629231102
-942,2.858976504
-943,2.893642969
-944,2.849338083
-945,2.768016134
-946,-4.485030773
-947,2.080857493
-948,0.681883319
-949,-5.96570505
-950,1.535250866
-951,0.719103693
-952,0.307572231
-955,3.50402323
-956,2.212034194
-957,2.039808414
-958,0.752190188
-960,2.030960744
-961,1.854707053
-962,1.04826884
-963,-5.990973873
-964,3.800471167
-965,2.519877919
-967,2.654936201
-968,1.7355923
-969,-0.865934927
-970,1.017247311
-971,-5.98626359
-972,-5.982339394
-973,-2.53073437
-974,1.229593407
-975,1.80780741
-976,2.731233945
-977,0.958598717
-979,0.123377264
-980,1.822196946
-981,1.234148532
-982,2.426760167
-983,1.517191374
-984,-1.794059454
-985,4.468595238
-987,2.024486754
-988,1.564832522
-989,-1.458033555
-990,2.058791748
-991,-0.318876088
-992,-2.268505696
-993,1.47771743
-994,0.483206188
-995,0.540365241
-996,3.502615672
-998,1.894717246
-999,2.835837819
-1000,0.798806336
-1001,-2.936816403
-1003,1.361715841
-1004,-1.394183817
-1005,2.054409005
-1006,0.628607037
-1007,2.725484716
-1008,2.963225674
-1009,2.090434936
-1010,3.013551586
-1011,2.917296749
-1012,-0.8593964
-1013,3.582800095
-1014,-0.289295309
-1015,-5.503233954
-1016,0.24026448
-1017,-1.970521201
-1018,3.256575085
-1019,0.460616545
-1020,-4.119353811
-1021,3.667155854
-1022,-1.847500412
-1023,0.858676796
-1024,4.118589563
-1025,-0.216171332
-1026,3.5024029
-1027,-2.623300246
-1028,-5.991547883
-1029,-2.293839417
-1030,1.352245259
-1031,-1.091418299
-1032,3.158696413
-1034,0.78801646
-1035,2.395342656
-1036,-5.996154516
-1037,1.527598263
-1038,-0.862419856
-1039,-5.56667285
-1040,2.032262408
-1041,3.620961592
-1043,3.964610132
-1044,3.98842607
-1045,-1.697013292
-1046,-1.223686436
-1047,2.497601199
-1048,-1.606455902
-1049,-0.108300947
-1050,5.341528738
-1051,-5.980663575
-1052,-5.856724222
-1053,-5.586516169
-1054,-2.474314501
-1055,3.830592209
-1056,4.7871894
-1057,2.288714771
-1058,4.372100832
-1059,2.81669105
-1060,-1.509952219
-1061,-0.0567616
-1062,-4.542443301
-1063,-0.372830713
-1064,0.162590009
-1065,0.404661345
-1066,-1.07159538
-1067,-1.496767252
-1068,0.786914448
-1069,1.341702829
-1070,2.826624
-1071,-5.995538491
-1072,2.06016351
-1073,4.784409605
-1074,4.942894769
-1075,-1.515480467
-1076,1.213256084
-1077,3.797193026
-1078,2.184373038
-1079,0.464590417
-1080,-5.979161793
-1082,-0.906125603
-1083,-5.932874319
-1084,-5.994303346
-1085,0.299821361
-1086,1.194557096
-1088,3.14029129
-1089,1.794164415
-1090,4.848284559
-1091,2.100579295
-1092,2.409400167
-1093,0.432418477
-1094,2.155383757
-1095,1.611604415
-1096,1.73888159
-1097,-2.121249166
-1098,-0.03850767
-1099,1.614480923
-1100,-5.624976534
-1101,1.422329152
-1102,3.483942382
-1103,0.773863977
-1104,1.840839154
-1105,3.187421361
-1106,2.560161713
-1107,1.280317722
-1108,2.902460649
-1109,-0.347842204
-1110,1.891033361
-1111,-3.673895561
-1112,1.771908131
-1113,2.782799277
-1114,1.827526503
-1115,1.44116164
-1116,3.314377316
-1117,2.964785853
-1118,1.85016037
-1119,0.759687212
-1120,-0.722207706
-1121,1.843719474
-1122,-0.344213197
-1123,2.504671966
-1124,0.475226558
-1125,-1.645894962
-1126,1.658242037
-1127,3.310410001
-1128,-2.606687886
-1129,1.167305098
-1130,-2.863766227
-1131,4.023600518
-1132,3.610191615
-1133,-2.789693171
-1134,-0.467493548
-1135,2.110192709
-1136,-5.98606027
-1137,4.706174209
-1138,1.895792582
-1139,3.05444929
-1140,3.2190416
-1141,2.922686372
-1142,0.840595605
-1143,0.491007088
-1144,-2.472038498
-1145,2.067513286
-1146,1.330305498
-1147,2.150941574
-1148,3.196127832
-1149,2.534023987
-1150,-2.92631644
-1151,1.568860945
-1152,2.518166872
-1153,2.082941902
-1154,2.22548106
-1155,1.370619356
-1156,0.796272743
-1157,3.114543237
-1158,1.282587053
-1159,0.801715972
-1160,1.434674196
-1161,3.262131018
-1162,-3.011436531
-1163,3.944638215
-1164,1.391443679
-1165,3.078046632
-1166,4.529849138
-1167,3.483144929
-1168,2.423968219
-1169,-3.443544114
-1170,2.426902563
-1171,-1.529520614
-1172,2.134362228
-1173,1.589320735
-1174,-1.950811325
-1175,2.168793436
-1176,-3.726492871
-1177,0.676562858
-1178,0.973594435
-1179,0.729234257
-1180,4.186751071
-1181,1.178856224
-1182,-4.663351635
-1183,4.187354644
-1184,1.012233289
-1185,-2.181867393
-1186,-1.756544793
-1187,3.191101284
-1188,5.000259062
-1189,2.495036055
-1190,1.524397684
-1191,3.057790715
-1192,5.127748893
-1193,1.42087856
-1194,2.141118561
-1195,2.882412101
-1196,-0.993957955
-1197,3.522814828
-1198,3.06450585
-1199,-0.00575832
-1200,4.565744002
-1201,-1.268057236
-1202,2.80571238
-1203,0.596302481
-1204,1.51040923
-1205,0.239693442
-1206,2.085751364
-1207,2.515325984
-1208,0.754521336
-1209,-5.995649349
-1210,-5.988884905
-1211,-5.584291552
-1212,1.260765947
-1213,-1.065517251
-1214,3.160840781
-1215,-2.931439541
-1216,3.401272846
-1217,-5.99098572
-1218,3.858854715
-1219,-0.390645548
-1220,3.417340303
-1221,-5.349219617
-1222,-0.197138633
-1223,3.775313706
-1224,3.58561933
-1225,-2.351467633
-1226,1.891715036
-1227,-5.99266471
-1228,1.480687702
-1229,1.710801159
-1230,1.595070773
-1231,4.122953861
-1232,3.424862757
-1233,0.001497415
-1234,-1.119978644
-1235,4.291586683
-1236,2.737310695
-1237,1.710870476
-1238,1.576247389
-1239,1.971339509
-1240,0.553059917
-1241,2.212174957
-1242,0.144928492
-1243,4.951585268
-1244,-3.757719415
-1245,1.493212253
-1246,-0.813034486
-1247,2.629317407
-1248,1.746564442
-1249,-0.445935758
-1250,-4.989474326
-1251,-0.897233074
-1252,-1.293146852
-1253,-5.779498021
-1254,3.908583887
-1255,2.425823192
-1256,-0.109459667
-1257,0.76725934
-1258,0.709863628
-1259,-0.34704836
-1260,-3.378643278
-1261,1.649855143
-1262,2.646494176
-1263,2.529415856
-1264,-0.935698923
-1265,2.35453339
-1266,-5.979921535
-1267,1.073458991
-1268,-0.206242655
-1269,1.127006884
-1270,3.056526969
-1271,-5.581205463
-1272,1.289446162
-1273,0.351959001
-1274,1.915256382
-1275,4.067784989
-1276,-0.522265457
-1277,3.229904503
-1278,4.058627394
-1279,1.372453363
-1280,2.541199622
-1281,-2.641701589
-1282,1.816226282
-1283,1.77192718
-1284,2.628169033
-1285,0.808026947
-1286,0.723574553
-1287,-2.252922946
-1288,-5.98838991
-1289,0.788808772
-1290,2.867461375
-1291,-0.17144737
-1292,-5.988662762
-1293,3.536272306
-1294,0.418743968
-1295,1.818147589
-1296,-1.172784821
-1297,0.718684879
-1298,1.690057229
-1299,1.816653782
-1300,2.302312324
-1301,-0.104409812
-1302,2.288614294
-1303,-0.010293113
-1304,-4.849995919
-1305,2.336043398
-1306,3.196495598
-1307,1.528560106
-1308,2.452209707
-1309,-1.342692272
-1310,3.009781137
-1311,-0.028295859
-1312,5.446709973
-1313,-1.782453904
-1314,0.59957291
-1315,2.500753062
-1316,0.155260246
-1317,2.543607168
-1318,1.688253304
-1319,-3.779884172
-1320,0.771686041
-1321,4.164087447
-1322,1.010799397
-1324,-0.08175291
-1325,-4.821363696
-1326,-5.989504742
-1327,-1.034527561
-1328,-5.990625325
-1329,-0.09774799
-1330,1.371574585
-1331,-5.991002945
-1332,2.879288705
-1333,1.665504012
-1334,2.021213539
-1335,0.838103353
-1336,1.397200138
-1338,2.566889449
-1339,3.271350089
-1340,0.675815466
-1341,-4.116229445
-1342,2.078657634
-1343,2.01436765
-1344,-5.930561856
-1345,1.007638364
-1346,1.697447927
-1347,3.338570972
-1348,1.564842678
-1349,-0.396486738
-1351,2.453042404
-1352,0.14182442
-1353,1.693499015
-1354,-2.262511126
-1355,3.023677736
-1356,0.378402886
-1357,-5.913947233
-1358,4.382795934
-1359,-0.124108023
-1360,-5.989332885
-1361,-1.7550283
-1362,-0.805791362
-1363,-5.994439796
-1364,2.354737938
-1365,-0.628098207
-1366,3.132283407
-1367,-0.240590587
-1368,1.96793597
-1369,0.671036727
-1370,3.228054771
-1371,-5.35249353
-1372,-5.98283208
-1373,-4.505624993
-1374,0.774240019
-1375,1.5375862
-1376,-5.924690591
-1377,1.210529408
-1378,-0.957344084
-1379,3.085676251
-1380,2.173290156
-1381,0.481689517
